wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (19.17384100637232791 50.28103287650068154),yes,natural_monument,111654,PL.ZIPOP.1393.PP.2475011.246,tree,,Klon pospolity,Acer platanoides,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.246
Point (19.17360877417101861 50.28068083755995588),yes,natural_monument,111653,PL.ZIPOP.1393.PP.2475011.245,tree,,Brzoza brodawkowata,Betula pendula,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.245
Point (19.17370662862401787 50.28060341295307722),yes,natural_monument,111652,PL.ZIPOP.1393.PP.2475011.244,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.244
Point (19.17479504759914022 50.28085457813617865),yes,natural_monument,111651,PL.ZIPOP.1393.PP.2475011.243,tree,,Klon pospolity,Acer platanoides,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.243
Point (19.1750703961212281 50.28067207818031648),yes,natural_monument,111650,PL.ZIPOP.1393.PP.2475011.242,shrub,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.242
Point (19.17503943366449448 50.28061319888312397),yes,natural_monument,111649,PL.ZIPOP.1393.PP.2475011.241,tree,,Klon pospolity,Acer platanoides,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.241
Point (19.17477244031069006 50.27997171283693945),yes,natural_monument,111648,PL.ZIPOP.1393.PP.2475011.240,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.240
Point (19.14234647872185491 50.29999754964686076),yes,natural_monument,111647,PL.ZIPOP.1393.PP.2475011.239,tree,,Klon pospolity,Acer platanoides,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.239
Point (19.14277408232306854 50.29941019718780382),yes,natural_monument,111646,PL.ZIPOP.1393.PP.2475011.238,tree,,Tulipanowiec amerykański,Liriodendron tulipifera,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.238
Point (19.14148555810341179 50.29935149726350829),yes,natural_monument,111645,PL.ZIPOP.1393.PP.2475011.237,tree,,Skrzydłorzech kaukaski,Pterocarya fraxinifolia,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.237
Point (19.22126087020496144 50.28025669411825049),yes,natural_monument,111644,PL.ZIPOP.1393.PP.2475011.236,tree,,Wiąz szypułkowy,Ulmus laevis,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.236
Point (19.14122677925858085 50.29894841813415951),yes,natural_monument,111643,PL.ZIPOP.1393.PP.2475011.235,tree,,Orzech czarny,Juglans nigra,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.235
Point (19.14127789057785023 50.29965564455416427),yes,natural_monument,111642,PL.ZIPOP.1393.PP.2475011.234,tree,,Klon pospolity,Acer platanoides,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2475011.234
