wkt_geom;gid;kodinspire;obiekt;nazwa;fop_id;gatunek;data_utwor;powierzchn;link
Point (23.11273724165553745 52.16467498649937085);50299;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11284177516557392 52.16467232582264302);50300;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11243830616167827 52.16467696639166718);50297;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11263689187046921 52.1646785808800928);50298;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11223858800076059 52.16468052062673166);50295;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11233496623707495 52.16467670530214917);50296;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11202447333881338 52.16468664699692681);50293;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11213319068756533 52.16468492076617025);50294;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.02714802856609566 52.1287703852712383);50307;PL.ZIPOP.1393.PP.0601082.101;drzewo;;80453;Dąb szypułkowy - Quercus robur;1984-05-09;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.101
Point (23.02777921827370733 52.12876193279158343);50308;PL.ZIPOP.1393.PP.0601082.101;drzewo;;80453;Dąb szypułkowy - Quercus robur;1984-05-09;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.101
Point (23.09010768717401518 52.20696166809565142);50305;PL.ZIPOP.1393.PP.0601072.35;drzewo;;80451;Dąb szypułkowy - Quercus robur;1996-12-31;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.35
Point (23.13624736703924967 52.23459075074084268);50306;PL.ZIPOP.1393.PP.0601072.57;drzewo;;80452;Dąb szypułkowy - Quercus robur;1996-12-31;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.57
Point (23.10772290473403245 52.22967654631311518);50303;PL.ZIPOP.1393.PP.0601072.267;drzewo;;80449;Dąb szypułkowy - Quercus robur;1988-01-04;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.267
Point (23.13888878994339038 52.2698369936275995);50304;PL.ZIPOP.1393.PP.0601072.2;drzewo;;80450;Lipa drobnolistna - Tilia cordata;1994-12-30;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.2
Point (23.112942411609815 52.16467025111127498);50301;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.10747882184901059 52.2297376091931369);50302;PL.ZIPOP.1393.PP.0601072.267;drzewo;;80449;Dąb szypułkowy - Quercus robur;1988-01-04;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.267
Point (23.11070877843425109 52.1647204296893392);50283;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11081094840411865 52.16471911320188326);50284;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11030285935609285 52.16471596930860954);50281;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11040500253708174 52.16471753383571297);50282;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11030856780674725 52.16478416358030046);50279;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.1101078194256111 52.16478766014970603);50280;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11050869560921583 52.16478662776398068);50277;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11041257433867102 52.16478530310351402);50278;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.1117252873039547 52.16468908377925828);50291;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11182000629311517 52.16468631671455825);50292;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11152501671768889 52.16469616575520973);50289;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11162800889925961 52.16469266005555738);50290;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11121766562272839 52.16471319494606007);50287;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11132155475695882 52.16470830833173267);50288;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11091430381816281 52.16471478552712426);50285;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.11111479119098888 52.16471480635349423);50286;PL.ZIPOP.1393.PP.0601072.256;drzewo;Aleja Lipowa im. Kajetana Sawczuka;80448;Lipa - Tilia sp.;1982-02-18;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601072.256
Point (23.03901093682913981 52.11226664780688367);50346;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.03834139865013952 52.11240759459282401);50347;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.03982353625237423 52.11209955015807083);50344;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.03912481236223542 52.11224096310724008);50345;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04079568076744522 52.11189790369576258);50342;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04050431029265056 52.11196333857155594);50343;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04162498322775932 52.11173300974387246);50340;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04107251660127176 52.11184790535937594);50341;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.03132701948558392 52.1137849385029881);50354;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.03111153830290903 52.11382345371569613);50355;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.03241427003004205 52.11358005059163645);50352;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.03142525585188238 52.11376564626136343);50353;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.0326831840947186 52.11352305448554745);50350;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.03254064435574477 52.11355511411109376);50351;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.03752750010698591 52.11257337654225097);50348;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.03362016575323068 52.11333437148338277);50349;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04424487129396937 52.11119353256435005);50330;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04410894545753408 52.11122582917539603);50331;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.01961976105430097 52.13739744440037782);50323;PL.ZIPOP.1393.PP.0601082.207;drzewo;;80466;Dąb szypułkowy - Quercus robur;1994-12-30;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.207
Point (23.04438873014795064 52.11116168316394948);50329;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02738971309195648 52.12891404413271346);50319;PL.ZIPOP.1393.PP.0601082.203;drzewo;;80463;Klon pospolity (Klon zwyczajny) - Acer platanoides;1992-12-30;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.203
Point (23.01955251353554743 52.1373571751595648);50322;PL.ZIPOP.1393.PP.0601082.207;drzewo;;80466;Dąb szypułkowy - Quercus robur;1994-12-30;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.207
Point (23.02047191716324548 52.1335909649492919);50315;PL.ZIPOP.1393.PP.0601082.190;drzewo;;80460;Jesion wyniosły - Fraxinus excelsior;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.190
Point (23.02119633575822277 52.13296968838775314);50316;PL.ZIPOP.1393.PP.0601082.190;drzewo;;80460;Jesion wyniosły - Fraxinus excelsior;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.190
Point (23.04203793230005815 52.11165115892576694);50338;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04188982823531617 52.11168297118088333);50339;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04269008449454148 52.11151537730560079);50336;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04256794885956694 52.11154341894393127);50337;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04324660663810675 52.11140177451372324);50334;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04296532551729726 52.11145589027559311);50335;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04369336362380594 52.11130273837778049);50332;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.04338271068852961 52.1113665931154415);50333;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02665120022997414 52.11527474029577434);50378;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02657543216633584 52.11530657842950376);50379;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02737216242487506 52.11503059384933323);50376;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02718473166472535 52.11509495899458244);50377;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02777231291501892 52.11489217843858057);50374;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02745345890329176 52.1150033355006812);50375;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02793636202930827 52.11483923110513672);50372;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02785732487484438 52.11486722240105252);50373;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02595229836334312 52.11559497881683001);50386;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02610247604831883 52.11555024758155952);50387;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02608884334525641 52.11546072431172405);50384;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02592000511723569 52.11550600369247377);50385;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02625054075634736 52.11541082947008618);50382;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02616929135783508 52.11543538567023859);50383;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02648875088872771 52.11533249050742);50380;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02633230818830512 52.11538877520121815);50381;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02921961964067776 52.11439747340050133);50362;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02913881906560079 52.11442210633182981);50363;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02945870112142401 52.11431594880600215);50360;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.0293808395375379 52.11434075128024546);50361;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02962576585812116 52.11426568551328131);50358;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02954405081794675 52.11428828027085558);50359;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.03099073237655858 52.11385179755339436);50356;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02993275783547489 52.11416410740855554);50357;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02817946385872716 52.11476009133214404);50370;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02801522107964161 52.11481412551430736);50371;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
Point (23.02857820062493488 52.11462064160510721);50368;PL.ZIPOP.1393.PP.0601082.215;drzewo;;80472;Lipa drobnolistna - Tilia cordata;1989-12-20;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.0601082.215
