wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (17.00905570625386076 54.46222829614421812),yes,natural_monument,108257,PL.ZIPOP.1393.PP.2263011.2353,tree,,Dąb czerwony,Quercus rubra,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.2353
Point (17.00933325853987199 54.46143593708607256),yes,natural_monument,108256,PL.ZIPOP.1393.PP.2263011.2352,tree,,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.2352
Point (17.03284147041742713 54.46942081206036335),yes,natural_monument,108246,PL.ZIPOP.1393.PP.2263011.1572,tree,,Platan klonolistny,Platanus xacerifolia,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1572
Point (17.03315321658008941 54.46948055621860618),yes,natural_monument,108245,PL.ZIPOP.1393.PP.2263011.1572,tree,,Platan klonolistny,Platanus xacerifolia,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1572
Point (17.0333312661251064 54.46951798225634178),yes,natural_monument,108244,PL.ZIPOP.1393.PP.2263011.1572,tree,,Platan klonolistny,Platanus xacerifolia,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1572
Point (17.0335193985008182 54.469554403216911),yes,natural_monument,108243,PL.ZIPOP.1393.PP.2263011.1572,tree,,Platan klonolistny,Platanus xacerifolia,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1572
Point (17.03368340572318829 54.46958206906440836),yes,natural_monument,108242,PL.ZIPOP.1393.PP.2263011.1572,tree,,Platan klonolistny,Platanus xacerifolia,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1572
Point (17.03386167079565894 54.46961823899203381),yes,natural_monument,108241,PL.ZIPOP.1393.PP.2263011.1572,tree,,Platan klonolistny,Platanus xacerifolia,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1572
Point (17.03403970180624327 54.46964963928365933),yes,natural_monument,108240,PL.ZIPOP.1393.PP.2263011.1572,tree,,Platan klonolistny,Platanus xacerifolia,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1572
Point (17.04080307402021077 54.47115607252113989),yes,natural_monument,108239,PL.ZIPOP.1393.PP.2263011.1571,tree,Antropunicea,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1571
Point (17.02811811246103701 54.4701074794593012),yes,natural_monument,108238,PL.ZIPOP.1393.PP.2263011.1570,tree,,Platan klonolistny,Platanus xacerifolia,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1570
Point (17.02821234468985878 54.47001631350423878),yes,natural_monument,108237,PL.ZIPOP.1393.PP.2263011.1569,tree,,Dąb kaukaski,Quercus macranthera,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1569
Point (17.03167103219168155 54.46340181290297977),yes,natural_monument,108236,PL.ZIPOP.1393.PP.2263011.1557,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1557
Point (17.02837522651074664 54.46289372602814893),yes,natural_monument,108235,PL.ZIPOP.1393.PP.2263011.1556,tree,,Cis pospolity,Taxus baccata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1556
Point (17.04835638053046054 54.44904375676179598),yes,natural_monument,108234,PL.ZIPOP.1393.PP.2263011.1547,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1547
Point (17.04598873142472115 54.44869985565998149),yes,natural_monument,108233,PL.ZIPOP.1393.PP.2263011.1546,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1546
Point (17.0452066650765417 54.46767786736617012),yes,natural_monument,108232,PL.ZIPOP.1393.PP.2263011.1545,tree,,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1545
Point (17.04535931828845818 54.46764580921865928),yes,natural_monument,108231,PL.ZIPOP.1393.PP.2263011.1545,tree,,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1545
Point (17.04527270834974928 54.4676266046759423),yes,natural_monument,108230,PL.ZIPOP.1393.PP.2263011.1545,tree,,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1545
Point (17.04521756067773808 54.46762094692351042),yes,natural_monument,108229,PL.ZIPOP.1393.PP.2263011.1545,tree,,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1545
Point (17.04515276827707027 54.46761036754976715),yes,natural_monument,108228,PL.ZIPOP.1393.PP.2263011.1545,tree,,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1545
Point (17.04502874504036924 54.46759882979059597),yes,natural_monument,108227,PL.ZIPOP.1393.PP.2263011.1545,tree,,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1545
Point (17.04489465298286532 54.46758479115891305),yes,natural_monument,108226,PL.ZIPOP.1393.PP.2263011.1545,tree,,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1545
Point (17.04475188027521071 54.46758122200353114),yes,natural_monument,108225,PL.ZIPOP.1393.PP.2263011.1545,tree,,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1545
Point (17.03244195128643668 54.46966526329046587),yes,natural_monument,108224,PL.ZIPOP.1393.PP.2263011.1544,tree,,Platan klonolistny,Platanus xacerifolia,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1544
Point (17.03237152343853467 54.4697688688980648),yes,natural_monument,108223,PL.ZIPOP.1393.PP.2263011.1544,tree,,Platan klonolistny,Platanus xacerifolia,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2263011.1544
