wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (20.95658388845899367 51.62196729321022559),yes,natural_monument,72729,PL.ZIPOP.1393.PP.1401013.26,tree,,Klon pospolity,Acer platanoides,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.26
Point (20.9559294954586619 51.59251646099373545),yes,natural_monument,72730,PL.ZIPOP.1393.PP.1401013.27,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.27
Point (20.97352396831674426 51.62367280825017701),yes,natural_monument,72731,PL.ZIPOP.1393.PP.1401013.28,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.28
Point (20.95575998785864513 51.58801596940936918),yes,natural_monument,72732,PL.ZIPOP.1393.PP.1401013.29,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.29
Point (20.95658393873562275 51.62196846177895537),yes,natural_monument,72733,PL.ZIPOP.1393.PP.1401013.30,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.30
Point (20.95658437970263677 51.62196863433679539),yes,natural_monument,72734,PL.ZIPOP.1393.PP.1401013.31,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.31
Point (20.95658568326652116 51.6219687025607783),yes,natural_monument,72735,PL.ZIPOP.1393.PP.1401013.32,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.32
Point (20.9565848400068333 51.62196925634413702),yes,natural_monument,72736,PL.ZIPOP.1393.PP.1401013.33,tree,,Jesion wyniosły,Fraxinus excelsior,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.33
Point (20.95658369245594344 51.62196945538252635),yes,natural_monument,72737,PL.ZIPOP.1393.PP.1401013.35,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.35
Point (20.95658139735414949 51.62196985345926947),yes,natural_monument,72738,PL.ZIPOP.1393.PP.1401013.36,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.36
Point (20.95658286984914653 51.62196713028168205),yes,natural_monument,72739,PL.ZIPOP.1393.PP.1401013.37,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.37
Point (20.95658456665513114 51.62196962071839579),yes,natural_monument,72740,PL.ZIPOP.1393.PP.1401013.38,tree,,Olsza czarna,Alnus glutinosa,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.38
Point (20.92843077265418827 51.59915964922677034),yes,natural_monument,72741,PL.ZIPOP.1393.PP.1401013.40,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.40
Point (20.95658308387361757 51.62196874589259465),yes,natural_monument,72743,PL.ZIPOP.1393.PP.1401013.60,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.60
Point (20.95658354031036197 51.62196927801004875),yes,natural_monument,72744,PL.ZIPOP.1393.PP.1401013.61,tree,,Jesion wyniosły,Fraxinus excelsior,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.61
Point (20.95658232701316592 51.62196794892009422),yes,natural_monument,72745,PL.ZIPOP.1393.PP.1401013.62,tree,,Jesion wyniosły,Fraxinus excelsior,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.62
Point (20.95658231927830428 51.62196776914026941),yes,natural_monument,72746,PL.ZIPOP.1393.PP.1401013.63,tree,,Jesion wyniosły,Fraxinus excelsior,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.63
Point (20.95658208460088545 51.62196903241354562),yes,natural_monument,72747,PL.ZIPOP.1393.PP.1401013.64,tree,,Jesion wyniosły,Fraxinus excelsior,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.64
Point (20.95658336496018848 51.62196856129814648),yes,natural_monument,72748,PL.ZIPOP.1393.PP.1401013.65,tree,,Jesion wyniosły,Fraxinus excelsior,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401013.65
Point (20.89140661764947637 51.58444899365814251),yes,natural_monument,72751,PL.ZIPOP.1393.PP.1401032.23,tree,,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401032.23
Point (20.84057270469509859 51.54437095490322918),yes,natural_monument,72752,PL.ZIPOP.1393.PP.1401032.34,tree,,Wiąz szypułkowy,Ulmus laevis,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401032.34
Point (20.99083640795344152 51.59793680424259321),yes,natural_monument,72753,PL.ZIPOP.1393.PP.1401042.39,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.39
Point (20.99302548698746307 51.59402383644590628),yes,natural_monument,72754,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99320204580786253 51.59375825827760309),yes,natural_monument,72755,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99341382898540687 51.59344620427332728),yes,natural_monument,72756,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99344861980605259 51.59342276461568844),yes,natural_monument,72757,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99361333618831793 51.59317708715051509),yes,natural_monument,72758,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.9936695690000299 51.59309913008394943),yes,natural_monument,72759,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99394153072841718 51.59270374355224931),yes,natural_monument,72760,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99400648653965717 51.59260404882811457),yes,natural_monument,72761,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99415584148619374 51.59239686254905166),yes,natural_monument,72762,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99423591090775076 51.59227954947641592),yes,natural_monument,72763,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99433436118389906 51.59214995989618302),yes,natural_monument,72764,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99437079058892408 51.5920749477463545),yes,natural_monument,72765,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99446327370001697 51.59195751347216685),yes,natural_monument,72766,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99559120884599039 51.5903797712503831),yes,natural_monument,72767,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99570623171958061 51.59021661512277745),yes,natural_monument,72768,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99600199535681 51.58979176303287772),yes,natural_monument,72769,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.9960931616907267 51.58962802279722837),yes,natural_monument,72770,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99691400189509594 51.58845588153803874),yes,natural_monument,72771,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99706456287193745 51.58819118927451797),yes,natural_monument,72772,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99719394121293448 51.58803291468985464),yes,natural_monument,72773,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.9974366166126174 51.58722476298860471),yes,natural_monument,72774,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99643508668335556 51.58864232246538251),yes,natural_monument,72775,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99639194592934999 51.58870575533069314),yes,natural_monument,72776,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99580716808378256 51.58953447651348512),yes,natural_monument,72777,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99566834037477747 51.58974094631508933),yes,natural_monument,72778,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99556172323106651 51.58989487398495299),yes,natural_monument,72779,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99552073388291262 51.58995143331210897),yes,natural_monument,72780,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99543389822986228 51.59006247558946257),yes,natural_monument,72781,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99541671238813478 51.59008552653342861),yes,natural_monument,72782,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.9953378160060673 51.59020309041293473),yes,natural_monument,72783,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99526871592752997 51.59031023275389316),yes,natural_monument,72784,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99500573738885834 51.59067605456279182),yes,natural_monument,72785,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.9944875053155684 51.5914524526381939),yes,natural_monument,72786,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99415148129385145 51.59193465666360368),yes,natural_monument,72787,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99401550829923124 51.5921472827375851),yes,natural_monument,72788,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99385658808132504 51.59235040348400503),yes,natural_monument,72789,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99367282537926016 51.59263265691142664),yes,natural_monument,72790,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99361320310053003 51.59271894745613452),yes,natural_monument,72791,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99354206039947357 51.59281919684097772),yes,natural_monument,72792,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99347821971628747 51.5929114060683176),yes,natural_monument,72793,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99345968315511257 51.59293663857483381),yes,natural_monument,72794,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99326071131478244 51.59323777040970782),yes,natural_monument,72795,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.9930540697335033 51.59353201564094604),yes,natural_monument,72796,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99276049585829185 51.5939618600344545),yes,natural_monument,72797,PL.ZIPOP.1393.PP.1401042.45,tree,,Sosna zwyczajna,Pinus sylvestris,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99239446026775013 51.59444555778094355),yes,natural_monument,72798,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99238032792142405 51.59448564788436187),yes,natural_monument,72799,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99211509912539952 51.59488361488936903),yes,natural_monument,72800,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99200469222466481 51.59501088670521796),yes,natural_monument,72801,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99174146415457187 51.59538210214525833),yes,natural_monument,72802,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99171753269990148 51.5954227183030909),yes,natural_monument,72803,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99168131096291745 51.595476226737226),yes,natural_monument,72804,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99144258570169796 51.59580348726360199),yes,natural_monument,72805,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99075758304772421 51.59680497676112054),yes,natural_monument,72806,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99070405778365966 51.59688891338971217),yes,natural_monument,72807,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99000495190058047 51.59791213664485809),yes,natural_monument,72808,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.99231559894792554 51.59506255003129382),yes,natural_monument,72809,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (20.9918528649775169 51.59571979198469194),yes,natural_monument,72810,PL.ZIPOP.1393.PP.1401042.45,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401042.45
Point (21.18238543001159258 51.63501083300492667),yes,natural_monument,72811,PL.ZIPOP.1393.PP.1401052.10,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401052.10
Point (21.07280637853033411 51.68913945657989473),yes,natural_monument,72812,PL.ZIPOP.1393.PP.1401052.11,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401052.11
Point (21.1231763937549708 51.59250055814933233),yes,natural_monument,72815,PL.ZIPOP.1393.PP.1401052.42,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401052.42
Point (21.18545048118350849 51.63610950948738321),yes,natural_monument,72819,PL.ZIPOP.1393.PP.1401052.48,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401052.48
Point (21.10820590032247424 51.59797361334862842),yes,natural_monument,72820,PL.ZIPOP.1393.PP.1401052.49,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401052.49
Point (21.07470907405019744 51.68901811441995164),yes,natural_monument,72822,PL.ZIPOP.1393.PP.1401052.50,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401052.50
Point (21.11268901064118353 51.59657559304969254),yes,natural_monument,72823,PL.ZIPOP.1393.PP.1401052.51,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401052.51
Point (21.18576488331640206 51.63590218699096113),yes,natural_monument,72826,PL.ZIPOP.1393.PP.1401052.56,stone,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401052.56
Point (21.18289709632543705 51.66592876379694133),yes,natural_monument,72829,PL.ZIPOP.1393.PP.1401052.69,tree,,Buk pospolity,Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401052.69
Point (21.14420636582299906 51.61119006344060267),yes,natural_monument,72831,PL.ZIPOP.1393.PP.1401052.70,tree,Dąb Kościuszki,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401052.70
Point (21.18248676472061121 51.63487230390646943),yes,natural_monument,72833,PL.ZIPOP.1393.PP.1401052.8,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401052.8
Point (21.18220509141334418 51.63576416752574971),yes,natural_monument,72834,PL.ZIPOP.1393.PP.1401052.9,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401052.9
Point (20.70247087045184742 51.6062807105195418),yes,natural_monument,72835,PL.ZIPOP.1393.PP.1401063.14,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401063.14
Point (20.70506486783361311 51.60804856512186944),yes,natural_monument,72836,PL.ZIPOP.1393.PP.1401063.16,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401063.16
Point (20.70267071610653886 51.60605446146563224),yes,natural_monument,72837,PL.ZIPOP.1393.PP.1401063.17,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401063.17
Point (20.7019971170300181 51.60671143385173565),yes,natural_monument,72838,PL.ZIPOP.1393.PP.1401063.18,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401063.18
Point (20.7011085881777106 51.60721904947853034),yes,natural_monument,72839,PL.ZIPOP.1393.PP.1401063.19,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1401063.19
