wkt_geom;gid;kodinspire;obiekt;nazwa;fop_id;gatunek;data_utwor;powierzchn;link
Point (20.13159424309952783 51.91016677361879061);206597;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13176107244316881 51.91020834166294406);206596;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13164940885417309 51.91027867085286829);206595;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13178300946625399 51.91027109019857022);206594;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13173082843197648 51.91045147625099077);206593;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13186404520234873 51.91042860903565526);206592;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13176130813662823 51.91050694727043435);206591;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13179024358037594 51.91055883544721894);206590;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13186140336185304 51.9106705787689009);206589;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13191634432046229 51.91077348382264489);206588;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13198333967863363 51.91095092487157103);206587;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13216966127826524 51.9110156898129631);206586;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13211451591622136 51.91090469205331459);206585;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13208399027506346 51.91084742272572328);206584;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.1320565760572876 51.91079821825303497);206583;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13200363133013582 51.91071688017389363);206582;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13197446943123836 51.91065600001493152);206581;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13194835109376868 51.91060048710335195);206580;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13189157202281621 51.91048230957810716);206579;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13221318201722454 51.91106923641830662);206578;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13223786964977791 51.91112566245422499);206577;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13214326066538007 51.91123810082052614);206576;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13221582460835535 51.91140559452898628);206575;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.1323639904402576 51.91139877252896895);206574;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13243067807864151 51.91150606142345225);206573;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13247263256190678 51.91155512589598686);206572;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13249295896485691 51.9116115938411582);206571;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13250871998612368 51.91166001092302196);206570;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13239848533764231 51.91172942762671738);206569;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13256650368889211 51.91176019004825548);206568;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13245783594358684 51.9118340888330323);206567;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13259709845071654 51.91182015684493933);206566;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.1326224943335248 51.91184689508282446);206565;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Grusza polna (Grusza dzika, Ulęgałka) - Pyrus pyraster;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13250055991766629 51.91191372620858857);206564;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13264320568520915 51.91191864945536594);206563;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.1326842046032759 51.91198751031252812);206562;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.1327180855936092 51.91235144978343641);206561;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.1327180855936092 51.91235144978343641);206560;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Grusza polna (Grusza dzika, Ulęgałka) - Pyrus pyraster;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13276573813578096 51.91245352515195322);206559;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13292006266408407 51.91246013450555807);206558;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13295367948859749 51.91252456922092762);206557;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13297955126147798 51.91257019064234157);206556;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13304194810853076 51.91268021875023209);206555;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13293209654957039 51.91276492240561424);206554;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13311760684187846 51.91285487745842886);206553;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13316505711235749 51.91294885982028973);206552;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.1330495756710981 51.91298325020832038);206551;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.1331969263946462 51.91300161881585495);206550;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13323163581867092 51.91305165219282713);206549;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13310047716039008 51.91309878547296819);206548;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13328001472522999 51.91318250182663263);206547;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13315103937329908 51.91320083266607099);206546;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13318183965147412 51.91326889211318019);206545;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13321538955896273 51.91333062913020768);206544;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13337453196295002 51.91335517992891369);206543;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13325932130855023 51.91340036096121224);206542;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13342307504598239 51.91343476092373521);206541;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Grusza polna (Grusza dzika, Ulęgałka) - Pyrus pyraster;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13330688566406579 51.91349883926696407);206540;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13344747118501488 51.91347949702890219);206539;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Grusza polna (Grusza dzika, Ulęgałka) - Pyrus pyraster;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13347804567809263 51.91353856436249714);206538;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13350398650982953 51.91358688326292992);206537;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Dąb szypułkowy - Quercus robur;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13336208251623916 51.91361163478921981);206536;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13339667939699495 51.91365717209398412);206535;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13353440264300431 51.91363965615987297);206534;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13356041152906784 51.91369067265490855);206533;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13361443167280385 51.91375670950299082);206532;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (20.13362012981981053 51.91380972045452324);206531;PL.ZIPOP.1393.PP.1015082.954;drzewo;;83829;Lipa drobnolistna - Tilia cordata;1997-09-02;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1015082.954
Point (19.15753732132462517 51.61836992856400741);59304;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15753953030045409 51.61838197789852956);59303;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15754086023323666 51.61839052065396061);59302;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15754233682963914 51.6183996928102502);59301;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15754367143484771 51.61840958469723262);59300;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15754660283046462 51.61842163306219788);59299;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15754866732801887 51.61843368259030029);59298;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15755015358200097 51.61844564295170557);59297;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15755294049833424 51.61845769151032215);59296;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15755571994136019 51.61846758145829028);59295;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15755995169468662 51.61847962807785706);59294;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15756071335567157 51.61849095981373381);59293;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15756393341660768 51.6185029178482111);59292;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15743314652053897 51.61853637201874534);59291;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.1574329478868286 51.61852072228613508);59290;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15743162170489811 51.61851325883492336);59289;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;brak danych;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15743057982237119 51.61850444586464448);59288;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15743083549063996 51.61849482167185954);59287;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15742907741549672 51.618487808512306);59286;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15742875763993425 51.61847890463122468);59285;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15742771887072493 51.61847099108193504);59284;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15742624447343445 51.61846244851903975);59283;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15742491487122834 51.61845399570449899);59282;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15742287561162982 51.61844923148490238);59281;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
Point (19.15742154289860011 51.61843987924923027);59280;PL.ZIPOP.1393.PP.1003023.2310;drzewo;;82866;Grab zwyczajny (Grab pospolity) - Carpinus betulus;1998-03-06;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1003023.2310
