wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (22.11523334126209051 54.14629720468834506),yes,natural_monument,118431,PL.ZIPOP.1393.PP.2806052.2461,stone,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2806052.2461
Point (22.14473611956006849 54.15505560467533286),yes,natural_monument,118436,PL.ZIPOP.1393.PP.2806052.878,stone,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2806052.878
Point (22.13937500835399774 54.16478330468143554),yes,natural_monument,118437,PL.ZIPOP.1393.PP.2806052.879,stone,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2806052.879
Point (21.50173661320675222 53.94845538821287789),yes,natural_monument,118472,PL.ZIPOP.1393.PP.2806083.1738,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2806083.1738
Point (22.02026924518653672 53.90226762467702315),yes,natural_monument,118475,PL.ZIPOP.1393.PP.2806102.2397,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2806102.2397
Point (22.01654633015954587 53.89034876595913204),yes,natural_monument,118476,PL.ZIPOP.1393.PP.2806102.2398,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2806102.2398
Point (19.8969168658261637 53.50916870925537694),yes,natural_monument,119574,PL.ZIPOP.1393.PP.2807052.983,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2807052.983
Point (19.89695005669698347 53.50918329649525162),yes,natural_monument,119575,PL.ZIPOP.1393.PP.2807052.984,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2807052.984
Point (19.82888326708324556 53.51856671024174972),yes,natural_monument,119576,PL.ZIPOP.1393.PP.2807052.985,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2807052.985
Point (19.87791666613376762 53.44153335781090419),yes,natural_monument,119579,PL.ZIPOP.1393.PP.2807052.989,stone,Janek,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2807052.989
Point (21.55705550109535906 54.06644447141197674),yes,natural_monument,120431,PL.ZIPOP.1393.PP.2808032.524,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2808032.524
Point (21.43081944350146983 54.09180281036162086),yes,natural_monument,120432,PL.ZIPOP.1393.PP.2808032.773,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2808032.773
Point (21.46936106923574528 54.09000552174029508),yes,natural_monument,120433,PL.ZIPOP.1393.PP.2808032.774,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2808032.774
Point (21.13063885261597008 53.96722218352552147),yes,natural_monument,120564,PL.ZIPOP.1393.PP.2808053.1538,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2808053.1538
Point (21.53969439769704408 54.15150001891530707),yes,natural_monument,120589,PL.ZIPOP.1393.PP.2808062.1783,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2808062.1783
Point (21.5161943750130078 54.31673334470753645),yes,natural_monument,120592,PL.ZIPOP.1393.PP.2808062.1785,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2808062.1785
Point (20.58829477396559682 54.12750533363137606),yes,natural_monument,121134,PL.ZIPOP.1393.PP.2809011.937,stone,Krąg Kamienny imienia Rycerza Herkusa Monte,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809011.937
Point (20.58835877908732215 54.12752570890332038),yes,natural_monument,121135,PL.ZIPOP.1393.PP.2809011.937,stone,Krąg Kamienny imienia Rycerza Herkusa Monte,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809011.937
Point (20.58842271727239037 54.12752432558522742),yes,natural_monument,121136,PL.ZIPOP.1393.PP.2809011.937,stone,Krąg Kamienny imienia Rycerza Herkusa Monte,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809011.937
Point (20.5884726592186702 54.12750523386642953),yes,natural_monument,121137,PL.ZIPOP.1393.PP.2809011.937,stone,Krąg Kamienny imienia Rycerza Herkusa Monte,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809011.937
Point (20.58851036536827195 54.12748243727521924),yes,natural_monument,121138,PL.ZIPOP.1393.PP.2809011.937,stone,Krąg Kamienny imienia Rycerza Herkusa Monte,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809011.937
Point (20.58851863829874418 54.12745058807416143),yes,natural_monument,121139,PL.ZIPOP.1393.PP.2809011.937,stone,Krąg Kamienny imienia Rycerza Herkusa Monte,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809011.937
Point (20.58848218039501532 54.12741798052742581),yes,natural_monument,121140,PL.ZIPOP.1393.PP.2809011.937,stone,Krąg Kamienny imienia Rycerza Herkusa Monte,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809011.937
Point (20.58843646794125348 54.12739556559613874),yes,natural_monument,121141,PL.ZIPOP.1393.PP.2809011.937,stone,Krąg Kamienny imienia Rycerza Herkusa Monte,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809011.937
Point (20.58837170304269648 54.12738733892385312),yes,natural_monument,121142,PL.ZIPOP.1393.PP.2809011.937,stone,Krąg Kamienny imienia Rycerza Herkusa Monte,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809011.937
