wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (20.04156556743543405 50.6523489053675533),yes,natural_monument,200175,PL.ZIPOP.1393.PP.2602042.36,tree,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2602042.36
Point (20.94854594686952964 51.09052303702154774),yes,natural_monument,200172,PL.ZIPOP.1393.PP.2610042.155,stone,Skałki,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2610042.155
Point (21.29928007898191922 50.93899293295238806),yes,natural_monument,198596,PL.ZIPOP.1393.PP.2607053.96,stone,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2607053.96
Point (21.0800250000027134 51.05056392898950435),yes,natural_monument,198384,PL.ZIPOP.1393.PP.2611011.144,rock,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2611011.144
Point (20.65010000000087942 50.98763337349496538),yes,natural_monument,192348,PL.ZIPOP.1393.PP.2604192.1,tree,Bartek,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2604192.1
Point (19.92140428434515442 50.81246966208185967),yes,natural_monument,190175,PL.ZIPOP.1393.PP.2613063.199,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613063.199
Point (19.92132907619784987 50.8124169786590798),yes,natural_monument,190174,PL.ZIPOP.1393.PP.2613063.199,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613063.199
Point (19.92136474255419643 50.81236065363482624),yes,natural_monument,190173,PL.ZIPOP.1393.PP.2613063.199,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613063.199
Point (19.92147537488184739 50.81236913543009592),yes,natural_monument,190172,PL.ZIPOP.1393.PP.2613063.199,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613063.199
Point (20.10016290423351393 50.93642624744506975),yes,natural_monument,179119,PL.ZIPOP.1393.PP.2613022.700,tree,Zew,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2613022.700
Point (20.68499630478941498 51.19166099063548359),yes,natural_monument,179118,PL.ZIPOP.1393.PP.2605083.6013,tree,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2605083.6013
Point (21.7478843119042935 50.66138887042166772),yes,natural_monument,178886,PL.ZIPOP.1393.PP.2609011.6015,tree,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2609011.6015
Point (21.74779857047711573 50.66145990620523065),yes,natural_monument,178885,PL.ZIPOP.1393.PP.2609011.6015,tree,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2609011.6015
Point (21.74033354806058327 50.68279629297749977),yes,natural_monument,178884,PL.ZIPOP.1393.PP.2609011.609,tree,,Topola biała,Populus alba,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2609011.609
Point (21.74041212042260796 50.68277869840370897),yes,natural_monument,178883,PL.ZIPOP.1393.PP.2609011.609,tree,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2609011.609
Point (20.09371992013054964 50.67651662004697499),yes,natural_monument,172850,PL.ZIPOP.1393.PP.2602042.9,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2602042.9
